ensemble,case,b,n,s,variable,pressure_hpa,value,window_start_h,window_end_h,window_count
u30,BCwave_b15_u30_n3_s0,1.5,3,0,baroclinic_conversion_proxy,200.0,1.4430487972143003e-06,281.0,314.0,34
u30,BCwave_b15_u30_n3_s0,1.5,3,0,baroclinic_conversion_proxy,250.0,-1.1388256659890484e-05,281.0,314.0,34
u30,BCwave_b15_u30_n3_s0,1.5,3,0,baroclinic_conversion_proxy,300.0,-1.4064950284912757e-05,281.0,314.0,34
u30,BCwave_b15_u30_n3_s0,1.5,3,0,baroclinic_conversion_proxy,400.0,2.0044258502928322e-05,281.0,314.0,34
u30,BCwave_b15_u30_n3_s0,1.5,3,0,baroclinic_conversion_proxy,500.0,8.332035448641844e-05,281.0,314.0,34
u30,BCwave_b15_u30_n3_s0,1.5,3,0,baroclinic_conversion_proxy,600.0,0.00013834659009315895,281.0,314.0,34
u30,BCwave_b15_u30_n3_s0,1.5,3,0,baroclinic_conversion_proxy,700.0,0.00020006653272396172,281.0,314.0,34
u30,BCwave_b15_u30_n3_s0,1.5,3,0,baroclinic_conversion_proxy,850.0,0.0003502302630188163,281.0,314.0,34
u30,BCwave_b15_u30_n3_s0,1.5,3,0,baroclinic_conversion_proxy,925.0,0.0003898136141394977,281.0,314.0,34
u30,BCwave_b15_u30_n3_s0,1.5,3,0,baroclinic_conversion_proxy,975.0,0.00034801835564019927,281.0,314.0,34
u30,BCwave_b15_u30_n3_s0,1.5,3,0,baroclinic_conversion_proxy,1000.0,0.00029637375658186265,281.0,314.0,34
u30,BCwave_b15_u30_n3_s0,1.5,3,0,ep_flux_vertical,10.0,-21.55561093723073,281.0,314.0,34
u30,BCwave_b15_u30_n3_s0,1.5,3,0,ep_flux_vertical,50.0,-1258.97508688534,281.0,314.0,34
u30,BCwave_b15_u30_n3_s0,1.5,3,0,ep_flux_vertical,100.0,35004.4858972886,281.0,314.0,34
u30,BCwave_b15_u30_n3_s0,1.5,3,0,ep_flux_vertical,150.0,349081.4177389706,281.0,314.0,34
u30,BCwave_b15_u30_n3_s0,1.5,3,0,ep_flux_vertical,200.0,81764.85523897059,281.0,314.0,34
u30,BCwave_b15_u30_n3_s0,1.5,3,0,ep_flux_vertical,250.0,-585087.1525735294,281.0,314.0,34
u30,BCwave_b15_u30_n3_s0,1.5,3,0,ep_flux_vertical,300.0,-1524722.4117647058,281.0,314.0,34
u30,BCwave_b15_u30_n3_s0,1.5,3,0,ep_flux_vertical,400.0,-4135173.2647058824,281.0,314.0,34
u30,BCwave_b15_u30_n3_s0,1.5,3,0,ep_flux_vertical,500.0,-7353535.294117647,281.0,314.0,34
u30,BCwave_b15_u30_n3_s0,1.5,3,0,ep_flux_vertical,600.0,-10307941.220588235,281.0,314.0,34
u30,BCwave_b15_u30_n3_s0,1.5,3,0,ep_flux_vertical,700.0,-13733426.11764706,281.0,314.0,34
u30,BCwave_b15_u30_n3_s0,1.5,3,0,ep_flux_vertical,850.0,-18672744.0,281.0,314.0,34
u30,BCwave_b15_u30_n3_s0,1.5,3,0,ep_flux_vertical,925.0,-19480754.852941178,281.0,314.0,34
u30,BCwave_b15_u30_n3_s0,1.5,3,0,ep_flux_vertical,975.0,-21072115.11764706,281.0,314.0,34
u30,BCwave_b15_u30_n3_s0,1.5,3,0,ep_flux_vertical,1000.0,-25520433.23529412,281.0,314.0,34
u30,BCwave_b15_u30_n3_s5,1.5,3,5,eddy_heat_flux_vT,10.0,0.014432197860774718,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,eddy_heat_flux_vT,50.0,0.2810350244731775,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,eddy_heat_flux_vT,100.0,-1.0867400829281126,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,eddy_heat_flux_vT,150.0,-2.915900890316282,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,eddy_heat_flux_vT,200.0,-1.1983423509768076,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,eddy_heat_flux_vT,250.0,1.1668185068660282,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,eddy_heat_flux_vT,300.0,3.7262352172817503,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,eddy_heat_flux_vT,400.0,8.54290908575058,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,eddy_heat_flux_vT,500.0,11.933339187077113,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,eddy_heat_flux_vT,600.0,14.573457837104797,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,eddy_heat_flux_vT,700.0,19.69250556400844,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,eddy_heat_flux_vT,850.0,31.518086637769425,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,eddy_heat_flux_vT,925.0,35.65210117612566,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,eddy_heat_flux_vT,975.0,35.08068697793143,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,eddy_heat_flux_vT,1000.0,32.67777269227164,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,baroclinic_conversion_proxy,10.0,-7.207391002609032e-11,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,baroclinic_conversion_proxy,50.0,-5.596043778207818e-07,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,baroclinic_conversion_proxy,100.0,6.39414892995254e-06,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,baroclinic_conversion_proxy,150.0,1.992574660952024e-05,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,baroclinic_conversion_proxy,200.0,9.106939525541488e-06,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,baroclinic_conversion_proxy,250.0,-3.913423136785761e-06,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,baroclinic_conversion_proxy,300.0,-8.59444790560612e-06,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,baroclinic_conversion_proxy,400.0,1.831589409968209e-05,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,baroclinic_conversion_proxy,500.0,6.863914203287485e-05,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,baroclinic_conversion_proxy,600.0,0.00011304508682639738,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,baroclinic_conversion_proxy,700.0,0.0001832201482362247,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,baroclinic_conversion_proxy,850.0,0.0003469940669934398,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,baroclinic_conversion_proxy,925.0,0.0004008845945853474,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,baroclinic_conversion_proxy,975.0,0.0003742309698801754,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,baroclinic_conversion_proxy,1000.0,0.0003195436594458962,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,ep_flux_vertical,10.0,-149.5082221712385,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,ep_flux_vertical,50.0,-3860.5567049298966,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,ep_flux_vertical,100.0,66325.93443080357,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,ep_flux_vertical,150.0,468574.02678571426,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,ep_flux_vertical,200.0,241325.53097098213,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,ep_flux_vertical,250.0,-367497.2083391462,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,ep_flux_vertical,300.0,-1227306.7220982143,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,ep_flux_vertical,400.0,-3552225.433035714,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,ep_flux_vertical,500.0,-6229411.375,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,ep_flux_vertical,600.0,-8769382.6875,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,ep_flux_vertical,700.0,-11668023.07142857,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,ep_flux_vertical,850.0,-14593680.67857143,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,ep_flux_vertical,925.0,-14344018.67857143,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,ep_flux_vertical,975.0,-14412432.089285715,281.0,336.0,56
u30,BCwave_b15_u30_n3_s5,1.5,3,5,ep_flux_vertical,1000.0,-16569197.767857144,281.0,336.0,56
u30,BCwave_b15_u30_n3_s10,1.5,3,10,eddy_heat_flux_vT,10.0,0.00601039644269008,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,eddy_heat_flux_vT,50.0,0.03684939158711131,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,eddy_heat_flux_vT,100.0,-0.805209631100297,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,eddy_heat_flux_vT,150.0,-2.454237185418606,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,eddy_heat_flux_vT,200.0,-1.001429651863873,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,eddy_heat_flux_vT,250.0,1.4799573346972466,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,eddy_heat_flux_vT,300.0,4.121391396969557,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,eddy_heat_flux_vT,400.0,8.215219475328922,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,eddy_heat_flux_vT,500.0,9.919485434889793,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,eddy_heat_flux_vT,600.0,12.006685078144073,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,eddy_heat_flux_vT,700.0,16.749831274151802,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,eddy_heat_flux_vT,850.0,25.71086522936821,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,eddy_heat_flux_vT,925.0,27.551828265190125,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,eddy_heat_flux_vT,975.0,27.124288707971573,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,eddy_heat_flux_vT,1000.0,26.464579671621323,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,baroclinic_conversion_proxy,10.0,-3.6729813975089554e-11,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,baroclinic_conversion_proxy,50.0,-4.9579851614436204e-08,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,baroclinic_conversion_proxy,100.0,4.967957593748906e-06,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,baroclinic_conversion_proxy,150.0,1.7212168842206665e-05,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,baroclinic_conversion_proxy,200.0,6.558537819500998e-06,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,baroclinic_conversion_proxy,250.0,-8.699342110674024e-06,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,baroclinic_conversion_proxy,300.0,-1.3310599840110626e-05,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,baroclinic_conversion_proxy,400.0,1.793576126374319e-05,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,baroclinic_conversion_proxy,500.0,6.386561494764464e-05,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,baroclinic_conversion_proxy,600.0,0.00010626525556745037,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,baroclinic_conversion_proxy,700.0,0.00017311552437604405,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,baroclinic_conversion_proxy,850.0,0.00030912015358808276,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,baroclinic_conversion_proxy,925.0,0.00033995968851741054,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,baroclinic_conversion_proxy,975.0,0.00032627511018290534,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,baroclinic_conversion_proxy,1000.0,0.000303435139812791,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,ep_flux_vertical,10.0,-62.05870031705126,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,ep_flux_vertical,50.0,-424.302632316947,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,ep_flux_vertical,100.0,47527.550231933594,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,ep_flux_vertical,150.0,376835.3056640625,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,ep_flux_vertical,200.0,210312.34741210938,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,ep_flux_vertical,250.0,-295459.60595703125,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,ep_flux_vertical,300.0,-956487.2109375,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,ep_flux_vertical,400.0,-2533733.66796875,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,ep_flux_vertical,500.0,-4174512.50390625,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,ep_flux_vertical,600.0,-6243649.8828125,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,ep_flux_vertical,700.0,-9178539.6875,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,ep_flux_vertical,850.0,-12231933.109375,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,ep_flux_vertical,925.0,-12253930.53125,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,ep_flux_vertical,975.0,-13079777.5078125,239.0,302.0,64
u30,BCwave_b15_u30_n3_s10,1.5,3,10,ep_flux_vertical,1000.0,-16319470.453125,239.0,302.0,64
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,eddy_heat_flux_vT,10.0,0.00022758124857607138,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,eddy_heat_flux_vT,50.0,0.006661084821311439,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,eddy_heat_flux_vT,100.0,0.09852147883758312,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,eddy_heat_flux_vT,150.0,0.013342988154873616,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,eddy_heat_flux_vT,200.0,0.2703664350073512,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,eddy_heat_flux_vT,250.0,0.5608241136481122,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,eddy_heat_flux_vT,300.0,0.8707776418546351,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,eddy_heat_flux_vT,400.0,1.5838607578742794,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,eddy_heat_flux_vT,500.0,2.360548967268409,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,eddy_heat_flux_vT,600.0,3.2792360608170674,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,eddy_heat_flux_vT,700.0,4.306356639396854,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,eddy_heat_flux_vT,850.0,7.221226331664295,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,eddy_heat_flux_vT,925.0,9.611981484948135,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,eddy_heat_flux_vT,975.0,10.668512065236161,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,eddy_heat_flux_vT,1000.0,10.22185397729641,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,baroclinic_conversion_proxy,10.0,1.6055916362070488e-12,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,baroclinic_conversion_proxy,50.0,-8.074754491066022e-09,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,baroclinic_conversion_proxy,100.0,-3.7662281488614897e-07,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,baroclinic_conversion_proxy,150.0,-1.313254738992849e-07,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,baroclinic_conversion_proxy,200.0,-1.326523297060836e-06,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,baroclinic_conversion_proxy,250.0,-2.003294853017085e-06,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,baroclinic_conversion_proxy,300.0,-1.6242234340363832e-06,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,baroclinic_conversion_proxy,400.0,2.995397613719943e-06,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,baroclinic_conversion_proxy,500.0,1.1797554091062033e-05,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,baroclinic_conversion_proxy,600.0,2.2801510745122824e-05,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,baroclinic_conversion_proxy,700.0,3.339980543298624e-05,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,baroclinic_conversion_proxy,850.0,5.837608770844981e-05,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,baroclinic_conversion_proxy,925.0,7.312816248996546e-05,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,baroclinic_conversion_proxy,975.0,7.382277331865824e-05,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,baroclinic_conversion_proxy,1000.0,6.360943983209592e-05,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,ep_flux_vertical,10.0,-2.39539866331147,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,ep_flux_vertical,50.0,-92.7959810582603,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,ep_flux_vertical,100.0,-5495.372600276296,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,ep_flux_vertical,150.0,-800.5207041298471,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,ep_flux_vertical,200.0,-69653.47246570123,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,ep_flux_vertical,250.0,-169503.20731707316,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,ep_flux_vertical,300.0,-299161.9405487805,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,ep_flux_vertical,400.0,-686164.8399390244,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,ep_flux_vertical,500.0,-1247380.2408536586,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,ep_flux_vertical,600.0,-2035029.0091463414,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,ep_flux_vertical,700.0,-3040689.4695121953,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,ep_flux_vertical,850.0,-5373657.4878048785,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,ep_flux_vertical,925.0,-6618904.792682927,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,ep_flux_vertical,975.0,-7135546.048780488,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-10,1.5,6,-10,ep_flux_vertical,1000.0,-7170002.036585365,304.0,344.0,41
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,eddy_heat_flux_vT,10.0,0.0004462917155857819,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,eddy_heat_flux_vT,50.0,0.02975851794083913,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,eddy_heat_flux_vT,100.0,0.08891269378364086,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,eddy_heat_flux_vT,150.0,-0.36483759101894164,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,eddy_heat_flux_vT,200.0,0.3457461984621154,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,eddy_heat_flux_vT,250.0,1.1767802370919123,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,eddy_heat_flux_vT,300.0,2.02035152581003,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,eddy_heat_flux_vT,400.0,3.748600297504001,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,eddy_heat_flux_vT,500.0,5.536454048421648,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,eddy_heat_flux_vT,600.0,7.2681283420986595,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,eddy_heat_flux_vT,700.0,9.465559323628744,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,eddy_heat_flux_vT,850.0,16.07327980465359,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,eddy_heat_flux_vT,925.0,19.368929968939888,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,eddy_heat_flux_vT,975.0,19.00457935863071,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,eddy_heat_flux_vT,1000.0,17.562755558225845,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,baroclinic_conversion_proxy,10.0,4.54883275505825e-12,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,baroclinic_conversion_proxy,50.0,-3.865269067778362e-08,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,baroclinic_conversion_proxy,100.0,-2.836228907041358e-07,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,baroclinic_conversion_proxy,150.0,1.8825301929660377e-06,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,baroclinic_conversion_proxy,200.0,-1.8149655937173116e-06,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,baroclinic_conversion_proxy,250.0,-4.519732259369549e-06,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,baroclinic_conversion_proxy,300.0,-4.149540586695366e-06,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,baroclinic_conversion_proxy,400.0,6.761363617139675e-06,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,baroclinic_conversion_proxy,500.0,2.7262340710068303e-05,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,baroclinic_conversion_proxy,600.0,4.9331027791292094e-05,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,baroclinic_conversion_proxy,700.0,7.20802576729006e-05,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,baroclinic_conversion_proxy,850.0,0.00013058356368370974,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,baroclinic_conversion_proxy,925.0,0.00014606377468832457,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,baroclinic_conversion_proxy,975.0,0.0001316301063020041,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,baroclinic_conversion_proxy,1000.0,0.0001098230661429827,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,ep_flux_vertical,10.0,-4.718821677896711,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,ep_flux_vertical,50.0,-417.56016794840497,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,ep_flux_vertical,100.0,-4948.410054524739,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,ep_flux_vertical,150.0,62674.14453125,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,ep_flux_vertical,200.0,-89429.74956597222,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,ep_flux_vertical,250.0,-346251.28819444444,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,ep_flux_vertical,300.0,-672087.875,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,ep_flux_vertical,400.0,-1569328.0243055555,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,ep_flux_vertical,500.0,-2855122.8541666665,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,ep_flux_vertical,600.0,-4462341.979166667,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,ep_flux_vertical,700.0,-6543232.138888889,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,ep_flux_vertical,850.0,-10790488.833333334,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,ep_flux_vertical,925.0,-12035804.111111112,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,ep_flux_vertical,975.0,-12607873.694444444,306.0,341.0,36
u30,BCwave_b15_u30_n6_s-5,1.5,6,-5,ep_flux_vertical,1000.0,-13749796.222222222,306.0,341.0,36
u30,BCwave_b15_u30_n6_s0,1.5,6,0,eddy_heat_flux_vT,10.0,0.0009304861095087188,293.0,328.0,36
u30,BCwave_b15_u30_n6_s0,1.5,6,0,eddy_heat_flux_vT,50.0,0.06881106272339821,293.0,328.0,36
u30,BCwave_b15_u30_n6_s0,1.5,6,0,eddy_heat_flux_vT,100.0,-0.1927912878907389,293.0,328.0,36
u30,BCwave_b15_u30_n6_s0,1.5,6,0,eddy_heat_flux_vT,150.0,-1.2218579815493689,293.0,328.0,36
u30,BCwave_b15_u30_n6_s0,1.5,6,0,eddy_heat_flux_vT,200.0,0.140991171511511,293.0,328.0,36
u30,BCwave_b15_u30_n6_s0,1.5,6,0,eddy_heat_flux_vT,250.0,1.9182941185103521,293.0,328.0,36
u30,BCwave_b15_u30_n6_s0,1.5,6,0,eddy_heat_flux_vT,300.0,3.77773341205385,293.0,328.0,36
u30,BCwave_b15_u30_n6_s0,1.5,6,0,eddy_heat_flux_vT,400.0,7.352343757947286,293.0,328.0,36
u30,BCwave_b15_u30_n6_s0,1.5,6,0,eddy_heat_flux_vT,500.0,10.420828594101799,293.0,328.0,36
