figure,ensemble,b,metric,pressure_hpa,mean,bootstrap_ci_low,bootstrap_ci_high,n_ns_groups,group_mean_peak_abs_pressure_hpa,group_mean_peak_value
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,eddy_heat_flux_vT,500.0,3.6682705104351045,2.7076959386467934,4.555569181839625,15,1000.0,13.54606229464213
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,eddy_heat_flux_vT,600.0,5.0278915921847025,3.7455676199992496,6.233020518223444,15,1000.0,13.54606229464213
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,eddy_heat_flux_vT,700.0,7.074729784329732,5.17429836153984,8.910368311007817,15,1000.0,13.54606229464213
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,eddy_heat_flux_vT,850.0,11.321775015195211,8.327691770792008,14.243929021159804,15,1000.0,13.54606229464213
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,eddy_heat_flux_vT,925.0,12.817328627904256,9.52053314526876,16.035832846164706,15,1000.0,13.54606229464213
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,eddy_heat_flux_vT,975.0,13.388342475891113,9.985375113487244,16.703387540976205,15,1000.0,13.54606229464213
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,eddy_heat_flux_vT,1000.0,13.54606229464213,10.07519725839297,16.977275502284368,15,1000.0,13.54606229464213
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,baroclinic_conversion_proxy,10.0,6.509696996942829e-08,2.0482508630127e-08,1.1728167579222763e-07,15,975.0,4.794477711887642
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,baroclinic_conversion_proxy,50.0,-7.538963858570724e-06,-1.4701528929786031e-05,-2.0099162757313747e-06,15,975.0,4.794477711887642
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,baroclinic_conversion_proxy,100.0,-0.0002854035627738079,-0.00041537681902288165,-0.00016243556353346777,15,975.0,4.794477711887642
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,baroclinic_conversion_proxy,150.0,0.004064703062256365,0.0012212243565935955,0.007566283257203004,15,975.0,4.794477711887642
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,baroclinic_conversion_proxy,200.0,0.0377674628752415,0.01725087514621119,0.06066005647484273,15,975.0,4.794477711887642
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,baroclinic_conversion_proxy,250.0,0.0830929304059443,0.04158788146872242,0.12866540769255566,15,975.0,4.794477711887642
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,baroclinic_conversion_proxy,300.0,0.048354543054074384,0.016256787367533814,0.08400576183239153,15,975.0,4.794477711887642
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,baroclinic_conversion_proxy,400.0,-0.10738100655771632,-0.13534453356574735,-0.07978822788601293,15,975.0,4.794477711887642
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,baroclinic_conversion_proxy,500.0,0.007362703395112173,0.0045445604799354555,0.011030137275843305,15,975.0,4.794477711887642
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,baroclinic_conversion_proxy,600.0,0.5702833349611561,0.38082267071596715,0.7606010052256799,15,975.0,4.794477711887642
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,baroclinic_conversion_proxy,700.0,1.3801263715625585,0.930389045455134,1.8409104443435333,15,975.0,4.794477711887642
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,baroclinic_conversion_proxy,850.0,3.538508017300046,2.2263383489189437,4.957939108408026,15,975.0,4.794477711887642
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,baroclinic_conversion_proxy,925.0,4.666671084123664,2.917761711917895,6.563034839018654,15,975.0,4.794477711887642
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,baroclinic_conversion_proxy,975.0,4.794477711887642,3.039060798831391,6.698693276424212,15,975.0,4.794477711887642
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,baroclinic_conversion_proxy,1000.0,4.669687787099974,2.9689753191632917,6.524549519629847,15,975.0,4.794477711887642
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,baroclinic_conversion_proxy,10.0,-6.882038351581796e-07,-1.3952600846893114e-06,-1.707356250006071e-07,15,975.0,8.944134503205229
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,baroclinic_conversion_proxy,50.0,-0.0009630603905093812,-0.0013646261405042548,-0.000567911347402565,15,975.0,8.944134503205229
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,baroclinic_conversion_proxy,100.0,0.01939983568159202,0.007013726276946149,0.03399644458390582,15,975.0,8.944134503205229
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,baroclinic_conversion_proxy,150.0,0.104619138638166,0.05829908088135956,0.15202567821267127,15,975.0,8.944134503205229
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,baroclinic_conversion_proxy,200.0,0.014117556865755887,-0.0070041043714515645,0.03815004812057764,15,975.0,8.944134503205229
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,baroclinic_conversion_proxy,250.0,-0.0899859177631394,-0.10903648455951043,-0.07035372650913511,15,975.0,8.944134503205229
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,baroclinic_conversion_proxy,300.0,-0.11497018893654361,-0.145523694413896,-0.08238035570684592,15,975.0,8.944134503205229
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,baroclinic_conversion_proxy,400.0,0.2812691404111926,0.19794058628500957,0.3618512751586419,15,975.0,8.944134503205229
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,baroclinic_conversion_proxy,500.0,1.2375948009927622,0.8628935556581988,1.6066149267241294,15,975.0,8.944134503205229
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,baroclinic_conversion_proxy,600.0,2.427494079408158,1.7139562482952897,3.1227431419059326,15,975.0,8.944134503205229
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,baroclinic_conversion_proxy,700.0,4.007235102108098,2.744509444482901,5.294729240783151,15,975.0,8.944134503205229
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,baroclinic_conversion_proxy,850.0,7.534382045074987,4.991861738138444,10.158979272091525,15,975.0,8.944134503205229
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,baroclinic_conversion_proxy,925.0,8.752642728116674,5.799554019783196,11.78578596591251,15,975.0,8.944134503205229
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,baroclinic_conversion_proxy,975.0,8.944134503205229,5.92870193077033,12.039632350479218,15,975.0,8.944134503205229
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,baroclinic_conversion_proxy,1000.0,8.84741233069993,5.812786126928889,12.05582546693525,15,975.0,8.944134503205229
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,baroclinic_conversion_proxy,10.0,-7.342728110722636e-05,-0.0001223064231674805,-3.695025769962873e-05,15,975.0,12.224738675286062
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,baroclinic_conversion_proxy,50.0,-0.0358163585190141,-0.04731146229038548,-0.025399456758871494,15,975.0,12.224738675286062
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,baroclinic_conversion_proxy,100.0,-0.061255224750311754,-0.08710995791716414,-0.02977538228776672,15,975.0,12.224738675286062
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,baroclinic_conversion_proxy,150.0,-0.08921435972789975,-0.11191631269961515,-0.06591264266120334,15,975.0,12.224738675286062
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,baroclinic_conversion_proxy,200.0,-0.12176382957325889,-0.15872861634610066,-0.0852833157504544,15,975.0,12.224738675286062
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,baroclinic_conversion_proxy,250.0,0.023323837983942514,0.017084629513182865,0.0300086251971976,15,975.0,12.224738675286062
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,baroclinic_conversion_proxy,300.0,0.3756150065707213,0.26116158469354406,0.49585076930706373,15,975.0,12.224738675286062
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,baroclinic_conversion_proxy,400.0,1.5282003634335222,1.0616583068099317,2.0223450390706907,15,975.0,12.224738675286062
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,baroclinic_conversion_proxy,500.0,2.9063960513061224,2.0764196906384313,3.7626011145827456,15,975.0,12.224738675286062
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,baroclinic_conversion_proxy,600.0,4.534852835907562,3.2403513284104215,5.893874184039305,15,975.0,12.224738675286062
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,baroclinic_conversion_proxy,700.0,6.7529356025867555,4.709807556613062,8.945989040436565,15,975.0,12.224738675286062
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,baroclinic_conversion_proxy,850.0,10.906355534340642,7.5401043706430455,14.55084851310554,15,975.0,12.224738675286062
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,baroclinic_conversion_proxy,925.0,11.95619857753627,8.261712201298602,15.909123040425278,15,975.0,12.224738675286062
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,baroclinic_conversion_proxy,975.0,12.224738675286062,8.387764633880579,16.363751908405295,15,975.0,12.224738675286062
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,baroclinic_conversion_proxy,1000.0,12.14133753819624,8.234693856441785,16.43447910979982,15,975.0,12.224738675286062
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,baroclinic_conversion_proxy,10.0,1.9004582348652644e-05,-2.379739982276751e-05,6.879788148151987e-05,15,975.0,77.53350383912523
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,baroclinic_conversion_proxy,50.0,-0.010667652549922746,-0.026231480686798637,0.0002979812660045912,15,975.0,77.53350383912523
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,baroclinic_conversion_proxy,100.0,-0.016671618530139654,-0.05380832906250651,0.03198584506917492,15,975.0,77.53350383912523
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,baroclinic_conversion_proxy,150.0,1.1408908847935588,0.38484339936909845,2.0661764111575076,15,975.0,77.53350383912523
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,baroclinic_conversion_proxy,200.0,3.4513583002156643,1.827534928011687,5.393594602499736,15,975.0,77.53350383912523
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,baroclinic_conversion_proxy,250.0,4.650755547193815,2.633572293547104,7.039234539358099,15,975.0,77.53350383912523
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,baroclinic_conversion_proxy,300.0,3.8156034194495683,1.801050655482565,6.264285050671484,15,975.0,77.53350383912523
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,baroclinic_conversion_proxy,400.0,-1.391715510787132,-2.518161722491641,-0.25829859729735,15,975.0,77.53350383912523
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,baroclinic_conversion_proxy,500.0,-0.5844361826727132,-0.9387023913139576,-0.3000870704331268,15,975.0,77.53350383912523
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,baroclinic_conversion_proxy,600.0,8.494415972866895,6.105150951346634,11.057024429950005,15,975.0,77.53350383912523
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,baroclinic_conversion_proxy,700.0,24.02729985381787,16.738330999942264,31.840265855862512,15,975.0,77.53350383912523
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,baroclinic_conversion_proxy,850.0,58.062837924808264,39.26635790655079,78.65194499997111,15,975.0,77.53350383912523
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,baroclinic_conversion_proxy,925.0,76.13175412795196,50.467181853794806,104.74408940838957,15,975.0,77.53350383912523
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,baroclinic_conversion_proxy,975.0,77.53350383912523,50.93758031822897,107.27257462470637,15,975.0,77.53350383912523
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,baroclinic_conversion_proxy,1000.0,61.68916695363199,38.52495748287765,88.54353789016992,15,975.0,77.53350383912523
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,baroclinic_conversion_proxy,10.0,-7.9708616206635e-06,-2.2214570346411305e-05,-2.1951070378978603e-07,15,925.0,30.201323534129187
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,baroclinic_conversion_proxy,50.0,-0.009761019003443986,-0.013677629020492077,-0.006216533859237929,15,925.0,30.201323534129187
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,baroclinic_conversion_proxy,100.0,0.30529592860280746,0.11567977265336538,0.5773610359914488,15,925.0,30.201323534129187
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,baroclinic_conversion_proxy,150.0,1.0283860892457142,0.5963666054829749,1.5923125492823447,15,925.0,30.201323534129187
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,baroclinic_conversion_proxy,200.0,0.3238302682007088,0.0927823844847353,0.6462110103958214,15,925.0,30.201323534129187
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,baroclinic_conversion_proxy,250.0,-0.5261272697983562,-0.6795231040162737,-0.3903471306330176,15,925.0,30.201323534129187
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,baroclinic_conversion_proxy,300.0,-0.7624201202816039,-0.9969581459472465,-0.5480597625554162,15,925.0,30.201323534129187
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,baroclinic_conversion_proxy,400.0,1.3095524400341674,0.9619245419116851,1.6915655645561853,15,925.0,30.201323534129187
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,baroclinic_conversion_proxy,500.0,5.076464185549412,3.787436414010396,6.469641720589911,15,925.0,30.201323534129187
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,baroclinic_conversion_proxy,600.0,8.895986175048165,6.731293818423485,11.205861877291074,15,925.0,30.201323534129187
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,baroclinic_conversion_proxy,700.0,14.063414613095423,10.392973751246851,18.05937970008623,15,925.0,30.201323534129187
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,baroclinic_conversion_proxy,850.0,25.425831214912858,18.550324080327602,33.05878470200696,15,925.0,30.201323534129187
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,baroclinic_conversion_proxy,925.0,30.201323534129187,21.695553922957817,39.62105859197131,15,925.0,30.201323534129187
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,baroclinic_conversion_proxy,975.0,29.61018391943071,21.29928583296229,39.299596855319884,15,925.0,30.201323534129187
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,baroclinic_conversion_proxy,1000.0,26.97510305248822,18.93269658224502,36.60334402350902,15,925.0,30.201323534129187
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,baroclinic_conversion_proxy,10.0,-7.311752594589087e-05,-0.0001146454174591934,-3.9184689633089055e-05,15,975.0,12.169254199155452
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,baroclinic_conversion_proxy,50.0,-0.035339737536332905,-0.046955225621777195,-0.025110807984655523,15,975.0,12.169254199155452
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,baroclinic_conversion_proxy,100.0,-0.06297186994667452,-0.08783013356132112,-0.03525457663518713,15,975.0,12.169254199155452
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,baroclinic_conversion_proxy,150.0,-0.08873238807420118,-0.11165471858021192,-0.0667580092148512,15,975.0,12.169254199155452
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,baroclinic_conversion_proxy,200.0,-0.11936165857188523,-0.1533892919063362,-0.08521930579282376,15,975.0,12.169254199155452
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,baroclinic_conversion_proxy,250.0,0.023578805551001853,0.017258117763615154,0.0303652796379931,15,975.0,12.169254199155452
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,baroclinic_conversion_proxy,300.0,0.3704942211394761,0.2627924763771716,0.4817070220042296,15,975.0,12.169254199155452
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,baroclinic_conversion_proxy,400.0,1.5097128137616285,1.069607763421724,1.961961160986902,15,975.0,12.169254199155452
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,baroclinic_conversion_proxy,500.0,2.879848378446089,2.0814362416103904,3.6909788425039856,15,975.0,12.169254199155452
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,baroclinic_conversion_proxy,600.0,4.4984567709131325,3.2583865361933326,5.775167268135797,15,975.0,12.169254199155452
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,baroclinic_conversion_proxy,700.0,6.714253513564472,4.74659935495462,8.80400324808761,15,975.0,12.169254199155452
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,baroclinic_conversion_proxy,850.0,10.864609369794684,7.579670014213964,14.333480504016425,15,975.0,12.169254199155452
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,baroclinic_conversion_proxy,925.0,11.908298608129067,8.329360125268675,15.700496462462366,15,975.0,12.169254199155452
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,baroclinic_conversion_proxy,975.0,12.169254199155452,8.478472908791446,16.156738585171592,15,975.0,12.169254199155452
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,baroclinic_conversion_proxy,1000.0,12.079304506187327,8.331820561579661,16.22852019863785,15,975.0,12.169254199155452
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,ep_flux_vertical,10.0,-1.799918528397878e-06,-2.522281375726064e-06,-1.1912651668985685e-06,15,1000.0,-4.393779870833333
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,ep_flux_vertical,50.0,-2.2600450658798213e-05,-3.583784025828043e-05,-1.1373458176056546e-05,15,1000.0,-4.393779870833333
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,ep_flux_vertical,100.0,-0.00026167732257843015,-0.00038252875617186225,-0.00015908254229068754,15,1000.0,-4.393779870833333
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,ep_flux_vertical,150.0,0.003442301923116048,0.0010307458212661744,0.006449162147064206,15,1000.0,-4.393779870833333
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,ep_flux_vertical,200.0,0.030737734407043454,0.014257550573857625,0.050116070079015085,15,1000.0,-4.393779870833333
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,ep_flux_vertical,250.0,0.055367469551340726,0.02874065745016098,0.08542006539719264,15,1000.0,-4.393779870833333
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,ep_flux_vertical,300.0,0.02969689012858073,0.010229365046793622,0.051519308463541656,15,1000.0,-4.393779870833333
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,ep_flux_vertical,400.0,-0.09792715989583332,-0.12078953189453123,-0.07734022728515627,15,1000.0,-4.393779870833333
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,ep_flux_vertical,500.0,-0.29819293541666664,-0.37313966885416666,-0.22858229312500003,15,1000.0,-4.393779870833333
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,ep_flux_vertical,600.0,-0.6065431739583335,-0.770073070625,-0.4546812232552084,15,1000.0,-4.393779870833333
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,ep_flux_vertical,700.0,-1.0219440333333334,-1.2943819662499998,-0.7695825344270834,15,1000.0,-4.393779870833333
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,ep_flux_vertical,850.0,-2.4598598958333326,-3.219333407916666,-1.7615806839583343,15,1000.0,-4.393779870833333
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,ep_flux_vertical,925.0,-3.5389414541666664,-4.63510185125,-2.5346135380208348,15,1000.0,-4.393779870833333
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,ep_flux_vertical,975.0,-4.086955079166667,-5.333005985729167,-2.940146485833335,15,1000.0,-4.393779870833333
eddy_flux_vertical_structure_standard_vs_u30,standard,1.0,ep_flux_vertical,1000.0,-4.393779870833333,-5.7997561428125,-3.1039154009375007,15,1000.0,-4.393779870833333
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,ep_flux_vertical,10.0,-5.377858281135559e-06,-8.184718213280042e-06,-3.1614466778437314e-06,15,1000.0,-8.435400125
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,ep_flux_vertical,50.0,-8.439840269088743e-05,-0.00011389527050336201,-5.631230514526369e-05,15,1000.0,-8.435400125
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,ep_flux_vertical,100.0,0.0023350936350504553,0.0009126149248758951,0.00398411476257324,15,1000.0,-8.435400125
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,ep_flux_vertical,150.0,0.030509793473307283,0.018950119369710285,0.04230271910644531,15,1000.0,-8.435400125
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,ep_flux_vertical,200.0,0.00597422207438151,-0.0037733356316121416,0.016434748122558573,15,1000.0,-8.435400125
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,ep_flux_vertical,250.0,-0.057049505859374995,-0.06914203252604166,-0.045494275690104204,15,1000.0,-8.435400125
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,ep_flux_vertical,300.0,-0.15273440598958335,-0.18296644012369787,-0.12229343197916664,15,1000.0,-8.435400125
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,ep_flux_vertical,400.0,-0.4685216515625,-0.5692692266666666,-0.3652075863671876,15,1000.0,-8.435400125
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,ep_flux_vertical,500.0,-0.9748540989583332,-1.1928881975520835,-0.7535330597916668,15,1000.0,-8.435400125
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,ep_flux_vertical,600.0,-1.7079022541666666,-2.08152499875,-1.3257584405208336,15,1000.0,-8.435400125
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,ep_flux_vertical,700.0,-2.844725289583333,-3.5092561445833335,-2.1676587811979164,15,1000.0,-8.435400125
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,ep_flux_vertical,850.0,-5.661882433333333,-7.045902433958333,-4.279999849583334,15,1000.0,-8.435400125
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,ep_flux_vertical,925.0,-7.0772215833333325,-8.733248621666668,-5.4050795533333345,15,1000.0,-8.435400125
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,ep_flux_vertical,975.0,-7.919299499999999,-9.740736059583334,-6.060816145416666,15,1000.0,-8.435400125
eddy_flux_vertical_structure_standard_vs_u30,standard,1.5,ep_flux_vertical,1000.0,-8.435400125,-10.458265468749998,-6.408189997708334,15,1000.0,-8.435400125
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,ep_flux_vertical,10.0,-1.33062402009964e-05,-2.070493905266126e-05,-7.6000368668635685e-06,15,1000.0,-11.822173083333332
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,ep_flux_vertical,50.0,-0.0012187251302083336,-0.0015992264272562662,-0.0008774445236206053,15,1000.0,-11.822173083333332
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,ep_flux_vertical,100.0,-0.007520430957031249,-0.01015042994018555,-0.004762233694661459,15,1000.0,-11.822173083333332
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,ep_flux_vertical,150.0,-0.029625358463541664,-0.03702212071289061,-0.022637778317057294,15,1000.0,-11.822173083333332
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,ep_flux_vertical,200.0,-0.11607740989583333,-0.14358671252604166,-0.08815390196614584,15,1000.0,-11.822173083333332
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,ep_flux_vertical,250.0,-0.25370172734374996,-0.3144925444791667,-0.19192277965494794,15,1000.0,-11.822173083333332
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,ep_flux_vertical,300.0,-0.44109165130208333,-0.5475948303255208,-0.3338391561783855,15,1000.0,-11.822173083333332
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,ep_flux_vertical,400.0,-0.9796885890624999,-1.2151463796484372,-0.744771590950521,15,1000.0,-11.822173083333332
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,ep_flux_vertical,500.0,-1.8004350416666663,-2.224163662916667,-1.3792466265624996,15,1000.0,-11.822173083333332
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,ep_flux_vertical,600.0,-3.0653973937499996,-3.77709518859375,-2.362891231770833,15,1000.0,-11.822173083333332
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,ep_flux_vertical,700.0,-4.92299115,-6.0994878408333335,-3.769728675625,15,1000.0,-11.822173083333332
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,ep_flux_vertical,850.0,-8.506783958333333,-10.453298415625,-6.603505305,15,1000.0,-11.822173083333332
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,ep_flux_vertical,925.0,-10.045989241666664,-12.26240330833333,-7.8751704377083325,15,1000.0,-11.822173083333332
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,ep_flux_vertical,975.0,-11.151198666666666,-13.616245022499998,-8.75709458416667,15,1000.0,-11.822173083333332
eddy_flux_vertical_structure_standard_vs_u30,standard,2.0,ep_flux_vertical,1000.0,-11.822173083333332,-14.484431391666668,-9.242559327500002,15,1000.0,-11.822173083333332
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,ep_flux_vertical,10.0,-0.0001038295635700226,-0.00016471393205006918,-5.1180911682446815e-05,15,1000.0,-23.482871999999997
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,ep_flux_vertical,50.0,-0.002756627418518066,-0.004763607382717132,-0.0010884010124270129,15,1000.0,-23.482871999999997
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,ep_flux_vertical,100.0,-0.015768048742675782,-0.029240191700134272,-0.004133619019877118,15,1000.0,-23.482871999999997
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,ep_flux_vertical,150.0,0.567837395605469,0.2083028971183268,0.9977011502315266,15,1000.0,-23.482871999999997
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,ep_flux_vertical,200.0,1.6732896203124998,0.9292425769205729,2.5031348102929676,15,1000.0,-23.482871999999997
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,ep_flux_vertical,250.0,1.7190182216145833,0.9981326326822915,2.532690101985676,15,1000.0,-23.482871999999997
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,ep_flux_vertical,300.0,1.1985434501302084,0.5933119137565105,1.9098022803124997,15,1000.0,-23.482871999999997
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,ep_flux_vertical,400.0,-0.8522879921875002,-1.4723570576822913,-0.2592263350000006,15,1000.0,-23.482871999999997
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,ep_flux_vertical,500.0,-3.7284664749999994,-4.921349961874999,-2.7136394879166668,15,1000.0,-23.482871999999997
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,ep_flux_vertical,600.0,-7.367304041666666,-9.37913038770833,-5.576827431458334,15,1000.0,-23.482871999999997
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,ep_flux_vertical,700.0,-10.242911616666667,-12.818033378333332,-7.873989201666669,15,1000.0,-23.482871999999997
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,ep_flux_vertical,850.0,-12.557340133333332,-15.132229149999999,-10.020521500833338,15,1000.0,-23.482871999999997
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,ep_flux_vertical,925.0,-12.259684099999998,-14.584464867499996,-9.942449083333333,15,1000.0,-23.482871999999997
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,ep_flux_vertical,975.0,-13.460835366666666,-16.251549076666667,-10.746364309166667,15,1000.0,-23.482871999999997
